Zip Code,Price,Beds,Baths,Living Space,Zip Code Population,Zip Code Density,Median Household Income,Latitude,Longitude,State_Arizona,State_California,State_Colorado,State_District of Columbia,State_Florida,State_Georgia,State_Illinois,State_Indiana,State_Kansas,State_Kentucky,State_Louisiana,State_Maryland,State_Michigan,State_Minnesota,State_Missouri,State_Nebraska,State_Nevada,State_New Mexico,State_North Carolina,State_Ohio,State_Oklahoma,State_Tennessee,State_Texas,State_Virginia,State_Wisconsin
20002,399900.0,1,1,847,68201,5126.3,147338.0,38.90511,-76.98431,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20002,297700.0,2,2,939,68201,5126.3,147338.0,38.90511,-76.98431,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20002,849900.0,3,3,1830,68201,5126.3,147338.0,38.90511,-76.98431,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20002,1599000.0,5,5,3550,68201,5126.3,147338.0,38.90511,-76.98431,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20002,700000.0,3,3,1530,68201,5126.3,147338.0,38.90511,-76.98431,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20002,749000.0,2,2,888,68201,5126.3,147338.0,38.90511,-76.98431,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20002,899000.0,3,3,1724,68201,5126.3,147338.0,38.90511,-76.98431,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20002,889900.0,3,3,1406,68201,5126.3,147338.0,38.90511,-76.98431,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20002,1109000.0,3,3,2184,68201,5126.3,147338.0,38.90511,-76.98431,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20002,625000.0,3,3,1379,68201,5126.3,147338.0,38.90511,-76.98431,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20002,449000.0,2,1,800,68201,5126.3,147338.0,38.90511,-76.98431,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20002,965000.0,3,3,1642,68201,5126.3,147338.0,38.90511,-76.98431,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20002,796971.0,3,3,2264,68201,5126.3,147338.0,38.90511,-76.98431,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20002,629000.0,2,1,767,68201,5126.3,147338.0,38.90511,-76.98431,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20002,375000.0,2,1,725,68201,5126.3,147338.0,38.90511,-76.98431,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20002,790000.0,3,3,1500,68201,5126.3,147338.0,38.90511,-76.98431,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20002,675000.0,3,3,1863,68201,5126.3,147338.0,38.90511,-76.98431,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20002,325000.0,2,2,708,68201,5126.3,147338.0,38.90511,-76.98431,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20002,675000.0,3,2,1197,68201,5126.3,147338.0,38.90511,-76.98431,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20002,899900.0,3,3,1500,68201,5126.3,147338.0,38.90511,-76.98431,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20002,479000.0,3,1,1088,68201,5126.3,147338.0,38.90511,-76.98431,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20002,1085000.0,4,4,1938,68201,5126.3,147338.0,38.90511,-76.98431,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20002,950000.0,4,4,1796,68201,5126.3,147338.0,38.90511,-76.98431,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
